commune_nom;voie_nom;commune_insee
Paris;Rue Gustave Nadaud;75116
Paris;Voie Z/16;75116
Paris;Villa Laugier;75117
Paris;Place Raoul Dautry;75115
Paris;Rue de la Cossonnerie;75101
Paris;162P31 Rue des Poissonniers;75118
Paris;Route de la Tourelle;75112
Paris;Boulevard Pershing;75117
Paris;Passage Dieu;75120
Paris;Quai Anatole France;75107
Paris;Port du Louvre;75101
Paris;Place des Cinq Martyrs du Lycée Buffon;75115
Paris;Port de la Tournelle;75105
Paris;Boulevard Morland;75104
Paris;Rue Frantz Fanon;75120
Paris;Rue Albert Willemetz;75120
Paris;Cité Odiot;75108
Paris;112P9 Rue des Poissonniers;75118
Paris;Rue de Laghouat;75118
Paris;Place Patrice Chéreau;75103
Paris;Rue Poulet;75118
Paris;Rue Saint-Amand;75115
Paris;Rue Andrée Putman;75117
Paris;Avenue du Docteur Brouardel;75107
Paris;Rue Briquet;75118
Paris;Rue Sainte-Anne;75102
Paris;Cour de la Grâce de Dieu;75110
Paris;Rue Severiano de Heredia;75117
Paris;Voie E/17;75117
Paris;Rue des Bernardins;75105
Paris;Port de Javel;75115
Paris;Place Charles de Gaulle;75116
Paris;Rue Lavoisier;75108
Paris;Rue d'Italie;75113
Paris;Rue Léon Cladel;75102
Paris;Rue Mère Teresa;75117
Paris;Rue Jacques Lacan;75113
Paris;2P2 Parvis Alan Turing;75113
Paris;Rue de Rémusat;75116
Paris;Boulevard Victor;75115
Paris;Place Gabriel Kaspereit;75109
Paris;Impasse Erard;75112
Paris;Allée Louise Labé;75119
Paris;Rue du Colonel Pierre Avia;75115
Paris;2U1 Place Paul Ricoeur;75113
Paris;Rue de la Solidarité;75119
Paris;Place Jean Rostand;75119
Paris;Avenue de la Porte de la Plaine;75115
Paris;Rue Gerty Archimede;75112
Paris;Quai des Grands Augustins;75106
Paris;Rue Paul Delmet;75115
Paris;Square Alfred Capus;75116
Paris;Place du Docteur Yersin;75113
Paris;Cité Debergue;75112
Paris;Voie B/6;75106
Paris;Cité Fénelon;75109
Paris;Rue de la Planche;75107
Paris;1P3 Boulevard Jourdan;75114
Paris;Avenue Percier;75108
Paris;Rue Sébastien Bottin;75107
Paris;Rue Dagorno;75112
Paris;Rue Saint-Honoré;75108
Paris;Rue Duret;75116
Paris;Rue Saint-Jean-Baptiste de la Salle;75106
Paris;Rue Louise Thuliez;75119
Paris;Boulevard du Temple;75103
Paris;Cité de l'Alma;75107
Paris;Chemin de la Croix Catelan;75116
Paris;Rue Fallempin;75115
Paris;Rue du Docteur Blanche;75116
Paris;Rue de Bellièvre;75113
Paris;Rue de Penthièvre;75108
Paris;Quai de la Tournelle;75105
Paris;Rue Théodule Ribot;75117
Paris;Rue Maurice Grimaud;75118
Paris;Place du Petit Pont;75105
Paris;Rue George Eastman;75113
Paris;Avenue Perrichont;75116
Paris;Rue Gaston Couté;75118
Paris;Avenue Maurice d'Ocagne;75114
Paris;25S3 Quai du Lot;75119
Paris;Villa Marcès;75111
Paris;Boulevard Saint-Martin;75103
Paris;Place Alice Guy;75114
Paris;Rue Jaucourt;75112
Paris;Rue du Commandeur;75114
Paris;Passage du Clos Bruneau;75105
Paris;Rue Marie Laurencin;75112
Paris;Voie Ac/16;75116
Paris;Rue d'Argout;75102
Paris;Rue du Temple;75103
Paris;Rue Maspéro;75116
Paris;Allée du Général Denain;75115
Paris;Rue Lauzin;75119
Paris;Rue de la Dhuis;75120
Paris;Cité Chaptal;75109
Paris;Rue Jouvenet;75116
Paris;Villa la Fresnaye;75115
Paris;Rue du Morvan;75111
Paris;Voie Cd/18;75118
Paris;Rue Jean-Baptiste Berlier;75113
Paris;Quai de la Charente;75119
Paris;Rue des Francs Bourgeois;75104
Paris;Place du Calvaire;75118
Paris;Rue des Récollets;75110
Paris;Rue Cavé;75118
Paris;Place de l'Abbé Georges Hénocque;75113
Paris;Rue de la Maison Blanche;75113
Paris;Boulevard de Bercy;75112
Paris;Avenue Pierre de Coubertin;75114
Paris;Rue Lucien Lambeau;75120
Paris;Rue des Fillettes;75118
Paris;Place des Pyramides;75101
Paris;Rue du Colonel Rozanoff;75112
Paris;Rue du Hainaut;75119
Paris;Rue Rambuteau;75101
Paris;Rue Cannebière;75112
Paris;Rue Abel Gance;75113
Paris;Cour Saint-Eloi;75112
Paris;Rue Nicolas Houël;75105
Paris;Passage des Princes;75102
Paris;Voie D/12;75112
Paris;Rue Pau Casals;75113
Paris;Rue de Passy;75116
Paris;Boulevard Saint-Marcel;75105
Paris;1P1 Passage Briare;75109
Paris;Rue Copreaux;75115
Paris;Rue Oudry;75113
Paris;Rue Sainte-Lucie;75115
Paris;Rue Fabre d'Eglantine;75112
Paris;Rue Rougemont;75109
Paris;Rue Helene Jakubowicz;75120
Paris;Rue de Berri;75108
Paris;Passage des Marais;75110
Paris;Rue Caroline;75117
Paris;Place de la Porte de Bagnolet;75120
Paris;Voie Dg/12;75112
Paris;Allée du Château Ouvrier;75114
Paris;Place du Onze Novembre 1918;75110
Paris;Rue d'Arsonval;75115
Paris;Rue Pierre Larousse;75114
Paris;Cour Lesage;75120
Paris;Rue Monsigny;75102
Paris;Rue Doudeauville;75118
Paris;Place de la Concorde;75108
Paris;Rue du Bessin;75115
Paris;Route des Fortifications;75112
Paris;Voie Dn/13;75113
Paris;Rue de l'Etoile;75117
Paris;Pont Royal;75101
Paris;Route Circulaire;75112
Paris;Rue Alphonse Penaud;75120
Paris;Place Joffre;75107
Paris;Rue Francis Jammes;75110
Paris;Rue Manuel;75109
Paris;Rue de la Madone;75118
Paris;Rue des Colonnes du Trône;75112
Paris;Rue Auguste Comte;75106
Paris;Rue Maurice Ripoche;75114
Paris;Villa du Parc;75119
Paris;Rue de Mogador;75109
Paris;19P5 Avenue de la Porte de la Villette;75119
Paris;Rue d'Annam;75120
Paris;Rue du Professeur Florian Delbarre;75115
Paris;Avenue Gabriel;75108
Paris;Villa Juge;75115
Paris;Villa Dupont;75116
Paris;Impasse Saint-Denis;75102
Paris;Rue Noël Ballay;75120
Paris;Rue du Dahomey;75111
Paris;Rue Primo Levi;75113
Paris;Rue Soufflot;75105
Paris;Rue du Sahel;75112
Paris;Rue du Docteur Victor Hutinel;75113
Paris;Rue Oscar Roty;75115
Paris;Rue des Gâtines;75120
Paris;Rue Saint-Philippe;75102
Paris;Rue Champollion;75105
Paris;Rue de Champagny;75107
Paris;Rue de Nancy;75110
Paris;Place de la Chapelle;75118
Paris;Rue du Roi d'Alger;75118
Paris;Boulevard d'Auteuil;75116
Paris;Rue Masseran;75107
Paris;Rue Clisson;75113
Paris;13P2 Rue Firmin Gémier;75118
Paris;Rue Louis Murat;75108
Paris;Rue Férou;75106
Paris;Rue Vaugelas;75115
Paris;Chaussée de la Muette;75116
Paris;Rue Lagille;75118
Paris;Square du Ranelagh;75116
Paris;Allée Joseph Récamier;75115
Paris;Rue du Docteur Jacquemaire-Clemenceau;75115
Paris;Villa de la Tour;75116
Paris;Boulevard des Batignolles;75108
Paris;Rue de Sully;75104
Paris;Rue des Mariniers;75114
Paris;Rue Milne-Edwards;75117
Paris;Rue Marceline Desbordes-Valmore;75116
Paris;Rue Jacob;75106
Paris;Avenue Ledru-Rollin;75112
Paris;Rue Gustave Le Bon;75114
Paris;Rue Molière;75101
Paris;Rue Cambon;75101
Paris;Rue Eugène Gibez;75115
Paris;Rue de Liège;75109
Paris;Villa Marie Vassilieff;75115
Paris;Rue des Tourelles;75120
Paris;Rue du Jourdain;75120
Paris;Rue Girodet;75116
Paris;Rue David Bowie;75113
Paris;Villa Castel;75120
Paris;Rue Evette;75119
Paris;Rue Sébastien Mercier;75115
Paris;Rue Decamps;75116
Paris;Rue de Seine;75106
Paris;Place du Louvre;75101
Paris;Rue Marbeuf;75108
Paris;Rue Devéria;75120
Paris;Rue Anselme Payen;75115
Paris;Square des Cardeurs;75120
Paris;Rue d'Alsace;75110
Paris;Rue Intérieure;75108
Paris;Place Jacques Rueff;75107
Paris;Boulevard de la Chapelle;75110
Paris;Rue George Balanchine;75113
Paris;Rue Réaumur;75102
Paris;Rue de Moussy;75104
Paris;Boulevard Carnot;75112
Paris;Boulevard Delessert;75116
Paris;Rue Mercoeur;75111
Paris;Rue Tiphaine;75115
Paris;Rue Pierre Picard;75118
Paris;Boulevard des Capucines;75109
Paris;Rue Lounes Matoub;75119
Paris;Rue Jacques Callot;75106
Paris;Rue du Val de Grâce;75105
Paris;Rue René Blum;75117
Paris;Rue Gustave et Martial Caillebotte;75120
Paris;Impasse Bon Secours;75111
Paris;Rue Boileau;75116
Paris;Rue de l'Orillon;75111
Paris;Rue Cassette;75106
Paris;Quai de la Gironde;75119
Paris;Voie Cb/14;75114
Paris;Passage du Ruisseau de Menilmontant;75120
Paris;Place du Général Koenig;75117
Paris;Rue Castagnary;75115
Paris;Rue des Bergers;75115
Paris;Rue Albert de Lapparent;75107
Paris;Rue Louis Pasteur Vallery-Radot;75118
Paris;Voie T/16;75116
Paris;Rue de Châtillon;75114
Paris;Rue Barye;75117
Paris;Rue Bessie Coleman;75120
Paris;Rue Jules Siegfried;75120
Paris;Avenue Marceau;75116
Paris;Rue Eugène Flachat;75117
Paris;Place Léon-Paul Fargue;75107
Paris;Rue Armand Moisant;75115
Paris;Avenue des Tilleuls;75116
Paris;Rue de Montenotte;75117
Paris;Rue de la Ferme de Savy;75120
Paris;Rue Raymond Aron;75113
Paris;Rue Blaise-Desgoffe;75106
Paris;Place de l'Emir Abdelkader;75105
Paris;Rue Juliette Dodu;75110
Paris;Rue Saint-Hubert;75111
Paris;Rue Boissieu;75118
Paris;Passage du Montenegro;75119
Paris;Rue Georges Duhamel;75115
Paris;Rue Joseph et Marie Hackin;75116
Paris;Rue Gaston de Caillavet;75115
Paris;Passage des Ecoliers;75115
Paris;Rue Henri Dubouillon;75120
Paris;Place Léo Ferré;75112
Paris;Cour des Fabriques;75111
Paris;Rue Dupetit-Thouars;75103
Paris;Rue Joseph Dijon;75118
Paris;Impasse Naboulet;75117
Paris;Rue Marc Antoine Charpentier;75113
Paris;Rue de Sofia;75118
Paris;Rue Aimé Lavy;75118
Paris;Rue du Cange;75114
Paris;Avenue de Suffren;75107
Paris;Rue de Belfort;75111
Paris;Place Maurice de Fontenay;75112
Paris;Place Cambronne;75115
Paris;Rue de la Terrasse;75117
Paris;Villa des Hauts de Belleville;75120
Paris;Cour de Rome 8ème;75108
Paris;Rue Barbette;75103
Paris;Rue Pierre Sémard;75109
Paris;Rue de l'Echiquier;75110
Paris;Rue Pierre Soulié;75120
Paris;Rue Gracieuse;75105
Paris;Impasse d'Amsterdam;75108
Paris;Rue du Parc de Montsouris;75114
Paris;Rue de Nantes;75119
Paris;Rue Alphonse Baudin;75111
Paris;Place du Dix-Huit Juin 1940;75106
Paris;Rue Villehardouin;75103
Paris;Rue des Messageries;75110
Paris;1Z3 Rue du Professeur Florian Delbarre;75115
Paris;Boulevard Malesherbes;75117
Paris;Rue des Petits Hôtels;75110
Paris;Rue Drouot;75109
Paris;Rue de Pouy;75113
Paris;Place Aurélie Nemours;75113
Paris;Passage Plantin;75120
Paris;Passage Meslay;75103
Paris;Rue Thimonnier;75109
Paris;Galerie de la Madeleine;75108
Paris;Rue Le Sueur;75116
Paris;Rue des Filles du Calvaire;75103
Paris;Rue du Général Blaise;75111
Paris;Square Charles Laurent;75115
Paris;Avenue de Gravelle;75112
Paris;Impasse Druinot;75112
Paris;Passage Gambetta;75120
Paris;Rue Gabrielle;75118
Paris;Rue des Fermiers;75117
Paris;Avenue Erlanger;75116
Paris;Rue Jean Cottin;75118
Paris;Quai de l'Allier;75119
Paris;Rue Pihet;75111
Paris;Square Théophile Gautier;75116
Paris;Impasse Dupuy;75118
Paris;Cité Adrienne;75120
Paris;Rue Rembrandt;75108
Paris;Rue de Bellechasse;75107
Paris;Rue des Ternes;75117
Paris;Rue du Delta;75109
Paris;Rue Henri Huchard;75118
Paris;Rue Neuve de la Chardonnière;75118
Paris;Villa Claude Monet;75119
Paris;Rue de Bretagne;75103
Paris;Villa Brune;75114
Paris;Rue Alexandre Dumas;75120
Paris;Rue Asseline;75114
Paris;Rue François Bloch-Lainé;75113
Paris;Square du Var;75120
Paris;Rue Baudelique;75118
Paris;Passage Maigrot-Delaunay;75120
Paris;Rue des Eaux;75116
Paris;Villa Spontini;75116
Paris;Villa Amalia;75119
Paris;Rue Lespagnol;75120
Paris;Rue Rossini;75109
Paris;Rue des Balkans;75120
Paris;Place de Clichy;75117
Paris;Rue Jean Bouton;75112
Paris;Impasse Sandrié;75109
Paris;Rue de l'Equerre;75119
Paris;Rue Marcel Renault;75117
Paris;Rue des Rondeaux;75120
Paris;Rue Polonceau;75118
Paris;Impasse Lamier;75111
Paris;Rue Jacquard;75111
Paris;Rue d'Odessa;75114
Paris;Impasse Raffet;75116
Paris;Rue de la Monnaie;75101
Paris;Rue Auguste Maquet;75116
Paris;Avenue Claude Regaud;75113
Paris;Rue la Quintinie;75115
Paris;Rue Jean Anouilh;75113
Paris;Rue de Bourgogne;75107
Paris;Rue de Lasteyrie;75116
Paris;Passage des Taillandiers;75111
Paris;Rue de Chambéry;75115
Paris;Rue Alphonse de Neuville;75117
Paris;Rue Euler;75108
Paris;Rue Dussoubs;75102
Paris;Rue Francis de Pressensé;75114
Paris;Rue de Chanaleilles;75107
Paris;Rue du Docteur Tuffier;75113
Paris;Rue Robert et Sonia Delaunay;75111
Paris;Rue Achille Luchaire;75114
Paris;Rue du Bois de Boulogne;75116
Paris;Rue Arthur Ranc;75118
Paris;Rue de Sèze;75109
Paris;Avenue Pierre Ier de Serbie;75108
Paris;Rue des Chantres;75104
Paris;Place de Budapest;75109
Paris;Avenue Prudhon;75116
Paris;Avenue Frochot;75109
Paris;Rue Francis Carco;75118
Paris;Rue Henri Duchène;75115
Paris;Boulevard des Capucines;75102
Paris;Avenue de la Porte d'Aubervilliers;75119
Paris;Avenue Mathurin Moreau;75119
Paris;Rue Bruant;75113
Paris;Rue Changarnier;75112
Paris;Rue de Miromesnil;75108
Paris;Rue des Lilas;75119
Paris;Rue Proudhon;75112
Paris;Villa Mallebay;75114
Paris;Cité Blanche;75114
Paris;Boulevard Arago;75114
Paris;Rue Le Brix et Mesmin;75114
Paris;Rue Gresset;75119
Paris;Rue Le Verrier;75106
Paris;Place Bernard Halpern;75105
Paris;Rue Joseph Python;75120
Paris;Avenue de Verdun;75110
Paris;Rue des Marronniers;75116
Paris;Rue Chaudron;75110
Paris;Passage Hennel;75112
Paris;Impasse de la Chapelle;75118
Paris;Rue Monsieur Le Prince;75106
Paris;Rue Suger;75106
Paris;Rue de Lubeck;75116
Paris;Impasse Barrier;75112
Paris;Rue Emile Levassor;75113
Paris;Rue des Annelets;75119
Paris;Place d'Iéna;75116
Paris;Rue Lécuyer;75118
Paris;Avenue Ernest Renan;75115
Paris;Rond-point des Champs Elysées-Marcel Dassault;75108
Paris;Rue Véron;75118
Paris;Rue Alexandre Cabanel;75115
Paris;Cité Dubourg;75120
Paris;Villa Gaudelet;75111
Paris;Rue de Tournon;75106
Paris;Rue Greffulhe;75108
Paris;Rue Christian Dewet;75112
Paris;Rue Neuve Tolbiac;75113
Paris;Rue Paulin Méry;75113
Paris;Rue de Cheverus;75109
Paris;Cité de Phalsbourg;75111
Paris;Rue Drevet;75118
Paris;Avenue du Mahatma Gandhi;75116
Paris;Place Hubertine Auclert;75111
Paris;Impasse de l'Ecole;75109
Paris;Place du Commerce;75115
Paris;Avenue du Trône;75112
Paris;Rue Corvetto;75108
Paris;Rue Nicolas Charlet;75115
Paris;Place Edmond Rostand;75106
Paris;Rue du Faubourg du Temple;75111
Paris;Rue Henri Michaux;75113
Paris;Rue Henri Tomasi;75120
Paris;Rue Vincent Scotto;75119
Paris;Rue Bréguet;75111
Paris;Rue de Srebrenica;75120
Paris;Rue Cugnot;75118
Paris;Parvis Abdelkader Mesli;75105
Paris;Rue Cauchois;75118
Paris;Avenue de Marigny;75108
Paris;Villa Moderne;75114
Paris;Rue des Fontaines du Temple;75103
Paris;Passage de la Vierge;75107
Paris;Rue Juste Métivier;75118
Paris;Cité Berryer;75108
Paris;Villa Nouvelle;75108
Paris;Rue de l'Yvette;75116
Paris;Rue de l'Armée d'Orient;75118
Paris;Boulevard du Montparnasse;75115
Paris;Rue Civiale;75110
Paris;Rue d'Aligre;75112
Paris;Rue Boutin;75113
Paris;Avenue Victoria;75104
Paris;Rue Chamfort;75116
Paris;Rue Claude Garamond;75114
Paris;Rue de la Croix Saint-Simon;75120
Paris;Passage de l'Asile;75111
Paris;Impasse de la Mare;75120
Paris;Rue du Texel;75114
Paris;Rue Paul Hervieu;75115
Paris;Rue Montmartre;75101
Paris;Impasse de l'Hôtel d'Argenson;75104
Paris;Place de l'Escadrille Normandie-Niemen;75113
Paris;Rue Berthollet;75105
Paris;Port d'Austerlitz;75113
Paris;Rue de l'Aubrac;75112
Paris;Port d'Auteuil;75116
Paris;Boulevard de l'Amiral Bruix;75116
Paris;Avenue de l'Ermitage;75116
Paris;Route d'Auteuil aux Lacs;75116
Paris;Place du Général Catroux;75117
Paris;Rue André Del Sarte;75118
Paris;Rue de Marengo;75101
Paris;Rue Gerbert;75115
Paris;Rue Washington;75108
Paris;Rue Alain;75114
Paris;Rue Frédérick Lemaître;75120
Paris;Passage Gatbois;75112
Paris;Rue Crillon;75104
Paris;Rue Labie;75117
Paris;Place Lucien Herr;75105
Paris;Rue de l'Eperon;75106
Paris;Place de l' Hotel de Ville - Esplanade de la Libération;75104
Paris;Rue de l'Odéon;75106
Paris;Avenue du Général Lemonnier;75101
Paris;Rue du Jour;75101
Paris;Place de Valois;75101
Paris;Rue Charles Tournemire;75117
Paris;Rue Nicolas Chuquet;75117
Paris;Rue Jomard;75119
Paris;Allée des Eiders;75119
Paris;Rue du Dragon;75106
Paris;1S2 Rue Oudry;75113
Paris;Rue de Vouillé;75115
Paris;Square Adanson;75105
Paris;Boulevard Edgar Quinet;75114
Paris;Boulevard de la Madeleine;75101
Paris;Rue Saint-Victor;75105
Paris;Rue de la Harpe;75105
Paris;Passage Flourens;75117
Paris;Rue Lord Byron;75108
Paris;Rue de Sèvres;75106
Paris;Villa Croix Nivert;75115
Paris;Rue d'Enghien;75110
Paris;Rue Etienne Marcel;75101
Paris;Rue des Orfèvres;75101
Paris;Rue Péan;75113
Paris;Rue des Jeuneurs;75102
Paris;Rue André Gide;75115
Paris;Rue Messidor;75112
Paris;Rue Ambroise Paré;75110
Paris;Rue de la Forge Royale;75111
Paris;1S3 Cité Delaunay;75111
Paris;Boulevard de l'Hôpital;75105
Paris;Boulevard du Montparnasse;75114
Paris;Rue Burq;75118
Paris;Rue Chaptal;75109
Paris;Impasse Poule;75120
Paris;Grande avenue de la Villa de la Réunion;75116
Paris;Passage des Deux Soeurs;75109
Paris;Place de la Porte de Passy;75116
Paris;Rue de Fleurus;75106
Paris;41P2 Rue Jorge Semprun;75112
Paris;Rue Saint-Gilles;75103
Paris;Rue Fourcroy;75117
Paris;Rue Georges Desplas;75105
Paris;Rue Pierre Charron;75108
Paris;Rue des Batignolles;75117
Paris;Rue Calmels;75118
Paris;Rue Chanzy;75111
Paris;Passage de Melun;75119
Paris;Route de la Muette à Neuilly;75116
Paris;Voie Dm/20;75120
Paris;Rue Pierre Nicole;75105
Paris;Rue de Saïgon;75116
Paris;Rue de Bassano;75108
Paris;Impasse Chandon;75115
Paris;Rue Clément Myionnet;75115
Paris;Rue Serge Prokofiev;75116
Paris;Rue René Clair;75118
Paris;Rue la Pérouse;75116
Paris;Rue Chérubini;75102
Paris;Rue Dumont d'Urville;75116
Paris;Rue Levert;75120
Paris;Rue Lambert;75118
Paris;Avenue de Saint-Maurice;75112
Paris;Rue de Julienne;75113
Paris;Rue Ernest Renan;75115
Paris;Rue Ramus;75120
Paris;Rue Gomboust;75101
Paris;Passage Bullourde;75111
Paris;Villa Sadi Carnot;75119
Paris;Allée de Bercy;75112
Paris;Cité Joyeux;75117
Paris;Rue Franquet;75115
Paris;Rue de Sèvres;75115
Paris;Rue Parent de Rosan;75116
Paris;Rue du Capitaine Tarron;75120
Paris;Rue de Téhéran;75108
Paris;Rue Jean-Marie Jégo;75113
Paris;Passage de Pékin;75120
Paris;Rue Daniel Stern;75115
Paris;Rue Le Peletier;75109
Paris;Passage du Trône;75111
Paris;Boulevard de la Commanderie;75119
Paris;Boulevard Lannes;75116
Paris;Rue Antonin Mercié;75115
Paris;Rue de Grancey;75114
Paris;Rue Duchefdelaville;75113
Paris;Rue du Général Humbert;75114
Paris;Rue des Cottages;75118
Paris;Rue de Milan;75109
Paris;Place des Deux Ecus;75101
Paris;Avenue de l'Opéra;75102
Paris;Hameau Boileau;75116
Paris;Rue de Bruxelles;75109
Paris;Impasse Massonnet;75118
Paris;Rue d'Orchampt;75118
Paris;Rue Blondel;75102
Paris;Rue Erik Satie;75119
Paris;Rue Nicolet;75118
Paris;Rue Alice Domon et Léonie Duquet;75113
Paris;Place de l'Institut;75106
Paris;Rue Camille Desmoulins;75111
Paris;Route Saint-Hubert;75112
Paris;Voie F/8;75108
Paris;Rue des Bluets;75111
Paris;Place de l'Odéon;75106
Paris;Rue du Gabon;75112
Paris;Rue Pillet-Will;75109
Paris;Rue Carrière-Mainguet;75111
Paris;Rue des Francs Bourgeois;75103
Paris;Avenue de Messine;75108
Paris;Rue Piccini;75116
Paris;Rue Singer;75116
Paris;Impasse des Primevères;75111
Paris;Rue de Lorraine;75119
Paris;Rue Félix Huguenet;75120
Paris;Rue Verniquet;75117
Paris;Route Aimable;75112
Paris;Rue Troyon;75117
Paris;Rue Henri Moissan;75107
Paris;Place des Sources du Nord;75120
Paris;Rue du Marquis d'Arlandes;75117
Paris;Rue Chardon-Lagache;75116
Paris;Rue Ganneron;75118
Paris;Rue Froment;75111
Paris;Rue Léchevin;75111
Paris;Rue Raffaëlli;75116
Paris;Rue du Guesclin;75115
Paris;Rue de la Michodière;75102
Paris;Rue des Perchamps;75116
Paris;Rue Paul-Jean Toulet;75120
Paris;Rue Lincoln;75108
Paris;Villa Hersent;75115
Paris;Place Martin Nadaud;75120
Paris;Rue Saint-Augustin;75102
Paris;Rue Eginhard;75104
Paris;Rue Baillou;75114
Paris;Rue Esclangon;75118
Paris;Rue du Pot de Fer;75105
Paris;Rue Nicolas;75120
Paris;Rue Condorcet;75109
Paris;Quai des Orfèvres;75101
Paris;Voie S/17;75117
Paris;Rue de la Verrerie;75104
Paris;Rue Duvergier;75119
Paris;Villa Paul Verlaine;75119
Paris;Chemin du Parc de Charonne;75120
Paris;Place de la Bataille de Stalingrad;75119
Paris;Rue du Parc Royal;75103
Paris;Rue des Chaufourniers;75119
Paris;Rue Vicq d'Azir;75110
Paris;Rue Girardon;75118
Paris;Rue Azaïs;75118
Paris;Rue des Saints-Pères;75107
Paris;Rue Jules Vallès;75111
Paris;Rue Hittorf;75110
Paris;Villa Daviel;75113
Paris;Rue Clouet;75115
Paris;Impasse Grimaud;75119
Paris;Passage Trubert-Bellier;75113
Paris;Place Napoléon III;75110
Paris;Rue Paganini;75120
Paris;Villa Industrielle;75120
Paris;Rue Saint-Claude;75103
Paris;Rue du Télégraphe;75120
Paris;Square Sédillot;75107
Paris;Rue Saint-Jean;75117
Paris;Rue Camille Flammarion;75118
Paris;Rue Baron;75117
Paris;Rue Léon Séché;75115
Paris;Rue Gager-Gabillot;75115
Paris;Rue Sainte-Claire Deville;75112
Paris;Rue Pierre Budin;75118
Paris;Rue Rollin;75105
Paris;Voie P/19;75119
Paris;Rue Las Cases;75107
Paris;Rue Maillard;75111
Paris;Rue Bardinet;75114
Paris;Allée d'Andrézieux;75118
Paris;Rue Saint-Vincent de Paul;75110
Paris;Rue Magendie;75113
Paris;Rue du Général Roques;75116
Paris;Villa Flore;75116
Paris;Rue de Liège;75108
Paris;Villa des Buttes Chaumont;75119
Paris;Rue du Fret;75118
Paris;Rue d'Amsterdam;75108
Paris;Rue Charles Lauth;75118
Paris;Rue de l' Amiral Hamelin;75116
Paris;Rue de l'Arc de Triomphe;75117
Paris;Boulevard Jules Ferry;75111
Paris;Rue de Dijon;75112
Paris;Place de la Montagne du Goulet;75115
Paris;Rue Chappe;75118
Paris;Rue Benouville;75116
Paris;Rue Alfred Roll;75117
Paris;Place de l'Ecole;75101
Paris;Passage Rochebrune;75111
Paris;Rue de la Mission Marchand;75116
Paris;Quai des Célestins;75104
Paris;Rue Auguste Cain;75114
Paris;Rue des Boulets;75111
Paris;Rue Annie Girardot;75113
Paris;Avenue Caffieri;75113
Paris;Rue Sainte-Apolline;75102
Paris;Rue Gustave Goublier;75110
Paris;Rue des Mignottes;75119
Paris;Rue Guillaumot;75112
